image_id,main_type,secondary_type
951b15cf-fa51-4f38-9c7b-7aea077c45eb,Water,Psychic
17e379a9-5fc3-477d-9d7e-2b518d9cfbed,Fire,Ground
ae3b3352-6be9-4ef5-bc36-4cc3c9756b1a,Ice,nan
19d90eb8-5982-47a1-8c86-bde330d5b11a,Water,nan
d4ad8e98-a8d1-4161-b99d-854321f2ec5b,Normal,nan
16e65ba8-ace1-4688-a67b-fe209c615e98,Poison,Water
f961c621-d358-46ff-b5ed-df389b3c7e60,Rock,Psychic
e3bf6c33-db8b-4d6e-9d49-f32f7f2fcbf5,Fighting,nan
5bce8262-bb91-4057-8466-d2157cd754d4,Psychic,nan
83097612-fe62-4442-828f-6b62f12c35f2,Rock,Steel
9760cc11-63d9-4c09-8a0f-acb73392f2b9,Dark,Flying
2470ddd9-394a-4269-8eec-bd4505185380,Normal,nan
d081cd91-bcc9-488b-b72d-80a577f4d2f3,Grass,Ice
51caf1c4-7899-4212-8086-28b8201f6289,Rock,Poison
83a3655f-c656-4144-bd14-b4fa18ac3828,Water,Dark
36697641-cc8c-4e3b-9e55-37d557b6f265,Grass,Flying
75a7069f-830f-40df-9926-1876a1557503,Normal,nan
477bec72-de60-4882-b77e-89a7c36c4ae7,Steel,Fairy
d35f4556-c167-4b55-bddf-d9f939151318,Water,Flying
ec7fe7ed-37a7-4839-8ac8-1687dab13ede,Electric,nan
411a7b58-c1c1-4e56-b12f-3573e88ce320,Grass,nan
25974154-c41d-4796-b7c5-54444cca6029,Fire,nan
9869b31a-52c9-4992-ab6d-fbd91ff2efc1,Rock,Water
ba828d34-8ade-4ecc-8712-c03377af955b,Normal,nan
5bbb6518-d9e9-4674-be84-6164960e23ee,Ground,Dragon
a61baf67-befc-4689-8c8d-c8c91eced1a3,Ground,nan
c3a8c23e-43e8-47b0-914f-b493283dedd2,Water,Fairy
4784dea8-bcae-465c-b9d4-badd3b7cc432,Fire,nan
669ff654-d761-4bcb-884e-162675a01c5c,Grass,Poison
20c55a2a-a843-4347-8c5a-0f624020b59c,Ghost,Fire
914c1124-1957-4c90-8bdc-49d7654fd98a,Normal,Flying
23a86d6e-c8e7-42ca-8374-0f2a65938cdd,Bug,Fairy
bcbb351e-290f-4dea-89d2-aa131da5ac2b,Ground,nan
63baaea1-70e0-4d68-98e3-c9092e5c1efc,Normal,nan
fb643140-800d-4758-8634-68bb5058e39a,Rock,nan
45da8574-ce0c-4738-b2e5-5033834af587,Normal,nan
e254d380-265d-4462-affd-762e9e8baef0,Ghost,nan
f092978c-a679-4ed2-b67c-4d8d63d0a53e,Normal,nan
4b9d8577-db1e-45d9-8326-643e40c9afd3,Psychic,nan
f172b33d-ccc7-46a2-9e79-04149d572890,Fire,Ghost
7a501ed9-1e7e-45c1-8e87-91187dde1596,Bug,Poison
8fac28b2-f953-4007-b357-43382e7ebea2,Grass,Steel
c2dcbfb0-5e4f-4483-9706-439b614188bc,Dragon,Flying
625080c2-1dbd-45cc-8871-d2143b7318b2,Dragon,Electric
1cdc6100-d939-44d9-a47c-6265bd5edff8,Ghost,Poison
00f782ce-3450-42d5-9a3b-975fec6c569c,Ice,nan
34619944-e4cc-4e1e-9a0b-7e524eba220a,Grass,nan
afc9d99f-0b99-421c-a012-7080636ba12d,Water,nan
c75bddde-8118-41f8-875c-fbd0309062e0,Water,nan
58f45894-a982-4210-87b3-ce364bec7799,Dark,nan
bdc426bb-1894-498b-b395-ebc0e3201079,Fighting,nan
61a31eba-128b-4ec8-aa36-b1b65900f5d9,Steel,Rock
3cc2bf26-0fe4-45ba-b4ff-92d20c3472ca,Fire,nan
12383e5c-4687-4ac5-91d0-c787746371fc,Normal,Flying
959756dc-6778-4236-a360-d80d283cb2ca,Steel,nan
8288e473-c0a8-4f64-8477-a849cf782ef0,Fighting,nan
8dbc92b7-80ca-4622-bac3-651193a62796,Electric,nan
d8e247a3-bc93-4030-a3ab-252e0b1aa44a,Normal,nan
eae8ea9a-c377-4d23-8300-b2a66de5dee3,Fire,nan
282d1464-f83d-4ed5-98b1-b0b8d5149607,Ghost,Grass
adaee646-6cc2-493d-9d87-4ab88648b008,Grass,Ice
e3a213c7-10c0-418a-bdff-869931187782,Psychic,nan
7b3beaa0-b998-4868-be88-a0abe369fbad,Dragon,nan
c679a901-02a6-4a8d-9f10-e35a0fc94524,Bug,nan
0494bba3-5e20-41ba-a5d8-9a48b9624a6b,Water,nan
48d54f3e-ad3c-4dc5-a47e-f68e7ba18c26,Normal,nan
306f7b17-33da-422a-861e-6568b2ba0672,Water,nan
ed544bc9-02bf-4398-a398-eb91f78a144a,Fire,nan
489b7daa-c694-44d7-a6ec-574c80596c55,Dark,Ice
1f2ba6a9-72f1-462e-b6b2-1b7b18bef40d,Bug,Grass
130adfd1-1ec6-4b4a-bf92-1a0b71d4d77e,Rock,nan
8fb7d360-281d-47a6-932b-38d424e52025,Normal,nan
64869ee5-344c-4734-a28b-f650e38c59ff,Water,Ground
49e25ba8-55e5-4801-8c7e-d9a33c5e8f9e,Water,nan
0a3cc103-57b8-4904-bdf6-d1f32caca39a,Ice,nan
b840c4c4-6de6-4131-8082-fee9ce5d53eb,Psychic,Fairy
8c23536b-2791-43ae-99c3-bb226f8b3619,Water,Flying
cbeecd5e-2985-43f5-aae0-31cbe2de08a1,Ghost,Grass
2cc42ea9-2912-4c21-bf88-84aa4a0ab872,Water,Rock
80305d5f-dd47-4575-8e1f-7bc318cb8d2a,Grass,Poison
7e661bad-6c76-4760-a650-089ec642fa1a,Rock,Fairy
3ea06787-4026-4038-9bfe-d2921d1d1594,Electric,Normal
ae127da4-a922-48ae-ac8d-4bce539fbab3,Rock,Water
9463bbdd-b76f-4772-9b92-c3ad9e728dfb,Normal,Flying
3df547ce-d6d3-410e-93eb-92c36ff15e69,Bug,Flying
97b1267f-bcba-4e6f-ba63-b19ea79954fa,Steel,nan
bd472060-bcaf-4043-b4b3-5affb321874f,Dragon,nan
948c2684-515a-4a2b-bd92-affa00d1160e,Grass,Flying
4813a115-f6bf-4242-a971-12c86c02900d,Ground,Dragon
46065683-d667-49d7-9886-9330fcc4c47d,Water,Ground
75024e9d-5392-4640-bb3e-80dcf447ead8,Ground,Steel
9f2e973c-6ca8-462f-92f8-d567e262fc6e,Normal,Flying
07ce0bdc-6a28-49ae-a9b5-22f980f74d4d,Normal,Fairy
a1d5020e-f63e-468b-a0dd-e7ed775a2600,Normal,nan
308536cf-57ea-4042-9720-b8d6bb72be0e,Water,nan
71e28081-a642-43d0-b542-61ff8f8afb76,Dark,Steel
2658803d-09a3-4f26-b5ce-9aaac0bd2798,Grass,Fairy
3c8926d1-9a8d-4ecf-a402-8c005126e09c,Bug,Water
2aa9c778-e02f-4625-92fb-5aa6a2992b35,Grass,Poison
7ec5a182-2ae8-424c-9c07-b646c319d2be,Bug,Electric
ed766d1b-ae96-4e3b-a482-e7881a803d12,Grass,Ghost
a4964a30-2cbd-4642-8d7c-b75beba0a01d,Rock,Ground
fd5678bc-7445-42af-9847-392da170c315,Rock,Ice
d7f82ced-e2c1-450a-80cf-c60580e2058a,Poison,nan
3840fed5-dc51-4a59-9247-14548c766f39,Normal,Flying
d138761f-19af-4f2f-9c37-fcf1cd5d4655,Electric,Steel
88d55b25-4286-467b-bebe-b90860e96b4e,Water,nan
fca85c56-b9fd-4112-a512-36c62d307651,Grass,nan
fbc18690-d37b-4bcd-bd33-39dd8545fb67,Normal,nan
dd5eaecb-830e-47c8-b3c1-45e9eea03957,Grass,Steel
65bde157-7576-4dc1-b795-12ca72a7cf71,Ghost,nan
cdd156eb-c57f-46cf-a024-afaa46889531,Normal,Flying
7108f24f-573f-4c69-8f81-1b0e69a7dd77,Dragon,Flying
de8f6481-9dac-4f7f-a4ec-f294051a51de,Ground,nan
332e8dba-4c80-4abb-80ed-0075e1281052,Ghost,Ground
08747eef-0859-456f-a82d-34b31b7ccd1d,Bug,nan
5074c01b-1678-4be8-92bc-c5f6bfbb9963,Poison,Water
a16d7d3e-22e1-48bf-a926-ed0b1a25f08d,Electric,nan
0edb2a66-8164-4877-b1a6-6da0abd8909d,Bug,Flying
76857ca7-e85c-4772-a097-7dbf69f5488a,Ground,Psychic
2451627e-f39f-4653-85b1-8e292e9ecb55,Bug,Electric
587a603f-26a1-4eec-a4c0-db8b9a0c6bcb,Psychic,Flying
41291431-597a-4cb4-bb24-e868f300c358,Psychic,Steel
efbc1a35-2514-47d6-af6b-fa6a5fd1f668,Fighting,Flying
53f0d9d8-f32c-471a-845e-86a54f7757c0,Bug,Grass
70dc33de-4bf0-474d-b041-69159c10c07c,Bug,Flying
c648a350-3312-4cab-a021-afa17381ca6f,Water,nan
31c265d1-ff39-4d17-b596-9383dc336055,Water,Psychic
356a5e0d-126c-4aed-bbba-e5df0e28f337,Water,Bug
bda4945d-ff2d-4eee-be48-81e9ba21247a,Ghost,Ground
e13e51a7-22c2-4592-a1a3-e9cbfc844677,Fire,Dragon
f655a4ce-80bd-47e8-a473-998dba7782b9,Electric,Flying
75317735-decb-4698-ad13-3ca336b6ac94,Water,Dark
54495ac8-749d-4eb0-8d98-3e9f548c7e81,Fairy,nan
5db183ad-e0d9-4db3-8746-40cc302017f2,Grass,nan
dafba390-3477-41ba-9d9d-b65e2e370ab8,Ghost,Flying
2aab3820-3bfc-49c4-866d-dbf0767f086a,Grass,nan
24b07bbe-accc-4e00-a1ee-4ccbb0689b77,Normal,Fairy
8730cfb7-b608-474d-a885-03a99a06e4ed,Grass,nan
dc441cdb-85b4-4dd3-98a9-ade8be04ffed,Water,nan
d9cf3376-9da1-4ea9-8ffe-421794be0fa1,Normal,Flying
5400e8e6-8c72-4fe3-83f7-094411638c45,Normal,nan
494ac361-53fb-406b-9cb0-e9f4b3cecdc7,Normal,Fighting
509e62e0-4fb6-4edc-93ef-a91d6d6687f5,Ghost,Dark
891c2936-3a10-4c2f-9e1b-6af916872cb1,Dark,nan
c52b777b-47a8-43a0-8a62-dcbd377595f5,Grass,nan
5bb26af8-2d1c-4d7b-bcae-fe5859de0596,Bug,nan
57c3106a-4ecc-4085-82b5-8b571d762835,Normal,nan
895b1281-855d-4a18-bb68-69f241fe3e1d,Psychic,nan
c5b7d376-56db-476e-89f4-6912bd42d76f,Poison,nan
82928c0c-3b2a-4346-8dcd-c60ce5ab2e16,Psychic,Grass
129b2b19-f207-4c21-9684-b2b95ba6d3fd,Grass,Fighting
19ab44ca-5810-4a9d-8fce-b3c76672f701,Dark,Dragon
1a145388-6da4-4f53-8a4b-49f6df4196ba,Bug,nan
61abfb34-d67b-4332-87e7-6396af7e1c88,Dragon,nan
277ddee2-1dd1-42aa-bfea-087115e00d3f,Fighting,Dark
848f6142-fcd5-4de4-a9c0-687f1e82b8bb,Dark,nan
19eded4e-b76c-4b98-a786-89470ec4c024,Water,nan
b9496875-f949-48cb-9ff2-2e619ad51abc,Water,Ice
08748604-73d0-4a5e-8caa-b5ed7d8efde8,Normal,nan
940f3f53-cbd2-463c-bd39-31e0206516bf,Fire,nan
0b98f725-875b-4302-b4ac-9d706d3da254,Dark,Steel
1ca53d24-0fc7-4983-bbc2-898608a21af2,Electric,nan
6a340cbc-2b29-492a-8391-2f8c3814b789,Normal,nan
62526cea-5a74-4a6f-82e5-b1fb788a9ac4,Poison,Fighting
5f92e9f5-cbe6-4b9e-be57-adc779ca22b5,Psychic,Flying
a99643ea-37bc-4d5a-a1f6-c051899e9765,Steel,Rock
ec2707a7-9c35-45f9-8766-3d786e644766,Ground,Dark
9b40bbd1-7571-4aaa-a59d-62282382c658,Psychic,nan
5923d4c3-9d2a-4ed0-a31d-55573b28ec35,Ice,nan
3c284204-f16c-4796-aa16-30979f9c7eef,Dragon,nan
eab5c527-1156-413b-85a6-49ab1f71ffab,Normal,nan
1bf5b901-c987-4649-a5d7-43922e12d97e,Grass,nan
0af73307-f32d-42f2-8e93-7518480541b0,Bug,nan
559ba3a6-2409-44ea-bef6-3379b1ae8a3a,Psychic,nan
7cf4d28a-46ca-418f-ad99-6655bebe7cd2,Electric,nan
1aca3a1e-78e6-4f58-9db9-99825d2eb5df,Rock,Fighting
596a4da8-d4fb-43d2-a238-296d1304f5dd,Psychic,nan
845d92a3-9a6f-485c-9cf3-f349673797e7,Fairy,Flying
ccc36fa1-fb7d-4eb6-9e54-3e1d8fc67717,Grass,Poison
559d6182-9271-406e-b227-417dae65b95e,Poison,nan
747f84bf-2fbc-4697-8a51-51152903e78e,Bug,Ground
476ef51c-706e-4be6-8f3b-8a0b49c29de8,Poison,Dragon
a1fa5aa5-a6c2-47ed-86f4-7295fabcf19f,Electric,nan
f50a69ef-c815-42cc-aaad-6d51a56172d9,Fire,nan
63bf6b0f-9abb-49b8-9613-75cbe523db0d,Steel,Psychic
a87932dd-ab4d-41d7-924a-85b9fac9f640,Ground,nan
6ab603f6-1bd7-446c-ae0d-46aa5d931508,Rock,Water
96d79382-b941-40f4-af5a-3008e0fcd159,Fire,nan
0d67c431-6025-46e4-883b-071f37f0756c,Psychic,Flying
9da3aafb-2ec5-4bb5-8914-62ad53080539,Normal,Flying
304c8fd7-8734-4ab2-bb21-ad9484b1cd2c,Poison,Fire
2677f93c-39ec-41e0-aedc-5c017876f00f,Fire,nan
bdeea480-52ff-4f8e-a23f-bf78d702e5cc,Water,Grass
7e451ceb-7016-41e5-97d7-b3347f7ff848,Water,nan
6421543c-5bd6-4875-9827-200240ed672a,Water,nan
2572bc42-5d13-4b83-a86d-5b5c543d9517,Grass,nan
cdbbe5ec-4483-4d43-985b-947177bab570,Bug,nan
e267ee24-0ac2-40b5-baed-50076cb12047,Fairy,nan
cef1433a-c913-46b3-a5c0-3bc8dba6c247,Ghost,nan
2fce5216-99c8-474c-bb82-12b34db0e6d2,Normal,nan
ae61ed8f-be2d-46c0-a3cf-bcab4287cc94,Normal,nan
2d0f5c67-aed7-4d76-aba0-6ad0c1579033,Fairy,nan
ce59db0b-ffbd-44fd-9735-b0a52f7e0b49,Psychic,nan
05a744f3-ddba-49be-880d-388b3be3d258,Fire,nan
284f6ed0-423e-4473-b8e2-330fe98f29bf,Ghost,Grass
00cb3674-62b6-4abd-9867-41fc44e2ffcb,Bug,Poison
38ce3244-e048-4a26-b05e-3cef4092dc3e,Psychic,Flying
225d6674-cfea-4198-90dd-0c047a1ed8da,Normal,nan
17a8a143-bc40-4050-bfcf-9359c4d54c35,Grass,Fighting
43a44e0b-4f15-434c-9233-0ce0a6613b47,Bug,Poison
15b748d0-bbff-4777-a21d-cd4ec87776d3,Ice,Ground
3095a5e6-0665-4464-8fcc-ce0ace669a61,Steel,Ground
1b9e85c5-dc8b-4499-bc44-39fb091ad312,Electric,Ghost
d7d99380-c44d-4b0f-b95d-564bd4f13f1a,Normal,Flying
c80fb32d-7c9b-4620-a679-681b8d904a55,Psychic,Fire
794e9f40-5056-468b-8a08-70471eb17a39,Water,Rock
02924acb-c74d-464a-9477-6ae7c060130f,Psychic,nan
69507179-c566-47ad-b761-1753f7661cf9,Dark,nan
ac2b2fb6-dccb-4a50-802d-425f5810867e,Fighting,nan
a0a8ec0c-9a73-40c9-b161-ea0dd82a86a2,Dragon,Flying
81bcfac1-45af-459b-b08c-51240db6bfa7,Rock,Grass
bbd8eac4-39f9-4de0-aecb-270538f64165,Water,nan
039a4857-9bfb-48b7-b1d3-c01c88ec8de6,Grass,nan
237cba4a-3ed1-469c-ab27-5cbb5bc35dbc,Water,nan
ee703ac4-77cf-4640-80fe-97b272cb3a5f,Grass,Flying
1cd41af4-56b3-4214-af4a-3ed929b7b411,Bug,Flying
3003b0fa-fdaf-4ff2-ba67-462c0998196f,Dragon,nan
c03528d3-cff7-48e0-a114-0c38d2f76a47,Psychic,Ghost
4798fc85-4a2f-4bb8-8076-260d7c593a59,Ground,nan
356cef5d-e4ed-41db-b26f-383654127c41,Water,Ground
1476a4b9-5696-4345-b9eb-f8442c33ab19,Rock,nan
28033130-b287-478d-afb0-c22e81381b6f,Water,Electric
45cbeccc-556c-49fc-9434-ab27cdec076f,Water,nan
61321309-8551-4b5f-aff7-9a8cb0260c7f,Grass,nan
602c65f5-a58f-463a-92b3-70416582a292,Dragon,Fighting
8314b1d3-2ded-44e7-be76-77f4300c3f03,Grass,Poison
32573587-c376-4d1a-90ba-4e9f5c17ab02,Rock,nan
864873cb-e643-409a-8c0d-f903947d3e07,Fire,Fighting
86a61f1b-a8c5-408e-8898-7d3027989375,Normal,nan
e7d96e33-dd7b-464c-81ef-1a14b961d018,Water,Psychic
f2c83376-d899-4a26-a708-d86f98a0b3b9,Water,nan
ddc3d693-d95b-4b13-bbdf-ca0789a18227,Dragon,Psychic
d5970e85-9037-42eb-83c2-a2962ee0783b,Psychic,nan
eed2980c-3ca0-4da8-8783-43c72127b1bf,Poison,nan
33c38f23-bff9-49e7-86b1-d73bd555f2c8,Bug,Grass
8d3e3e67-5e1e-4526-a50e-7fc29c3e235e,Water,nan
50bfa567-6d0c-4187-98c1-b7b7969ac86c,Electric,nan
db50df20-bfce-41f5-9f8f-6cd433008e8b,Fairy,nan
c6f0b95e-918a-4874-b73d-d534f3b2b490,Electric,Fairy
9228514b-a403-4fde-a0a3-439182a9e8f4,Fire,Normal
b90cc41b-b453-4a0a-94b5-1ec51ee1a069,Ice,Flying
86682627-ca5a-41a9-a858-aefd87af3253,Fire,nan
53411c62-5d8f-4778-a11c-cbafc038e8c2,Grass,Poison
f937436c-5615-47cd-8654-c04fa682db7f,Normal,Flying
5bdce5fb-c208-4337-9664-b6d160d112e7,Normal,Flying
0f4d360b-9513-4dbe-b0af-3e0a69b13568,Fire,Flying
bf97fc1d-5e21-4473-9e79-52b9d63fac82,Fire,Fighting
9b61dcee-b92c-46c3-9488-d9a9ca25822e,Ground,nan
120b2425-1679-4ccc-8de1-b454b7967f07,Psychic,nan
c660d8fb-c259-4ef1-974f-1c7fb3141398,Bug,Flying
7e6c1af3-8295-43f2-a85d-124d3acb3bc6,Dark,Flying
54745fde-84f7-4b12-bf73-cdbc514d10db,Electric,Flying
b17bc4fb-7183-4890-ac0c-765b6fc3172d,Grass,nan
f0c40fc9-2afb-4c31-ba33-3a474a17fef7,Grass,Ground
f15bc845-2fdd-4c61-b4df-8813e6832816,Psychic,nan
69d0365a-ead3-4bf8-9fca-504500561c6f,Normal,nan
13df30f1-5421-43f4-891d-9e16d084d0ea,Fighting,Ghost
c3ef564b-288c-4ed6-9c4a-3de6d191e297,Water,nan
7523525c-85e7-42f3-9129-6230b719c82e,Psychic,nan
bad9e0a7-0cad-4147-8a1a-db219f114e06,Electric,nan
29c06235-2ffa-470c-9f1b-897fd0315e2c,Rock,Steel
596737ea-a632-4c07-b554-350a20c5c2b3,Normal,nan
97b2d313-92a3-4619-a39f-27200fbc2930,Bug,nan
92d4f1fb-313c-496d-8ee2-d7245a7c95cf,Fighting,nan
f41fcc3f-27ce-4f7d-bf23-c7ed2eca677f,Water,Rock
d7d705a6-0305-4a0c-8b94-681cb85eaa0c,Ghost,Fire
0af5452b-9614-4df5-b859-d339e8536911,Flying,nan
6c01e6eb-b52c-4f68-a5b7-9c6dea574e6d,Water,nan
eef141d7-6f26-4501-ae52-be1bdb244a91,Rock,nan
546ff04b-ce0b-4d29-8cec-67bd3ab113a7,Water,Rock
69233f4a-c803-48ee-8103-315858f11e28,Poison,Ground
f40799da-fb1b-4ac4-8d00-e13fd91f9aa2,Dark,Psychic
cba9d2cd-abb6-48c0-906e-8112030fddbe,Rock,Flying
741924ca-893a-44a2-8609-93b61c85f782,Ice,nan
fc097220-acad-4f3e-8526-f31d5effa913,Normal,nan
a3db68f3-374d-4e4a-a47c-425d77340447,Poison,Flying
6236fb94-c395-47d0-ae17-e06e141c3792,Poison,Bug
b0d20379-3937-4646-b511-3d4a8dca0fa9,Normal,nan
549d65b1-c289-4791-b0ae-6cad68ed6c38,Water,Ghost
3b2bd8d7-79bf-4209-9879-fb86cc10f46f,Steel,nan
85b8d966-fdcb-400b-8145-81a2795d01e8,Psychic,Ghost
816f01ba-6554-425d-8d75-7a042227d6df,Bug,nan
6168b1ec-534f-42f1-bbd1-93d7bdf63945,Normal,Psychic
5956c2ab-96a4-42f8-97e2-0abdb01a8c33,Electric,nan
76bf22fb-51db-4d4a-958d-9babef0de844,Rock,Water
13dac694-15d4-4956-9f46-77e9e039e940,Bug,Electric
f8cb0f65-5b58-4b82-bbd8-119fc9645de3,Water,Dark
afb61bdf-3ee7-4aaf-8149-68c8ab85a715,Ground,nan
1855136e-fde9-4bb7-966e-a5c0bbdc1b4e,Fairy,nan
5b9bc685-5e98-4085-bf00-3dad42cb6c42,Water,nan
5b43bff0-d860-498d-8c03-231e9a94de5b,Water,Fighting
a1a7e236-b0e2-4a15-a2eb-29669764a0f6,Electric,Steel
48b2218c-47f0-469d-871e-a31a68515e73,Fairy,nan
f4ef26eb-5996-47cb-8bac-3115d93d7807,Grass,nan
4e85fb64-1707-45ec-a78b-d768522c1d10,Electric,nan
5fce6c67-6a49-4ad8-8cfc-3d8617a9dc87,Grass,Poison
0c9969e5-c4b5-4a50-9593-b38b7282908b,Water,nan
0c20bb6d-c419-4494-9093-f917a92d5f4e,Water,Fighting
ffdf132d-1af4-4f70-9e29-97a9b29831f5,Normal,nan
f38605bc-4240-4805-b99b-2c7e625abb25,Water,nan
aada969f-6f7d-4cac-9caa-365f0315ea65,Electric,nan
6307a38c-d3a6-4806-ac55-89910d486e6c,Dragon,nan
53b45d32-78ad-4677-928f-1614289c56fe,Fighting,nan
6d8674a3-d9f5-4287-add3-211fde428216,Dragon,Fire
ff896b7e-eb46-4566-ab99-99651b40343d,Fire,Fighting
286df603-04fb-41a6-966f-a60c3732080d,Ground,Flying
f2fbdc1e-3d29-429e-a66b-8bfe7df7b2d3,Fire,Steel
d0c4b01f-6f0c-4815-b605-ea8ed22b4dfe,Grass,nan
7f13c881-f460-4ccf-b77d-5e9ed8f80d25,Bug,Poison
9547c5d7-fdd5-46ca-9dfe-8b68e8a1764b,Fire,nan
2250c8ad-08db-4539-8fce-a98046e74181,Bug,Flying
b77352cb-4186-4f4a-8354-7aba95295008,Water,Grass
fc5445ae-d28e-48c7-9852-df5e0259d0a8,Rock,nan
a0108610-b349-45ba-aca4-be867bdf0a10,Poison,Fighting
e27e7dcb-14c6-4880-b55d-1e1c19d5a249,Fire,nan
bb435366-753b-41c0-864c-2c297095c2a2,Normal,Flying
a79a45c4-9aca-4b22-8413-1b198d235fa6,Fighting,nan
adb776a8-5056-4d0b-9527-2923245be7b7,Normal,Flying
8e0d64ec-7efa-455c-b6f7-1172cf59a9ae,Bug,Poison
ff16bc60-05df-4aac-b69d-a3b41bfbf0f1,Psychic,Fairy
c641a898-13de-414e-9c55-4c3b4d00d633,Rock,nan
25ad9c3e-8c75-4448-bd69-ec05e3fa5f11,Psychic,nan
4e120ca7-ee30-49ce-8a68-ac9345da0667,Dragon,Psychic
32c4d553-eef6-45a1-8ef3-21441c6f3089,Bug,nan
7604ba57-82f2-44ef-9db1-9f532def64df,Fighting,nan
d1a7a470-69ed-4497-a1ac-076c410b883e,Psychic,nan
758f04e6-a4fb-47b3-b7bd-eb710f5256b6,Water,nan
89075bda-c780-42c0-bdab-3ef6ad730c75,Normal,nan
da8f212b-1af4-4379-b8fd-b0e2e203a83e,Fighting,nan
fbfddcf3-0b55-4f80-8c2e-61ee062843dc,Poison,Dragon
45fb98ab-adb8-424c-88e0-d09e46c026e3,Psychic,nan
41ec8a90-7392-44a6-9b3c-0009020cb5fa,Dark,nan
0dc18b28-b3cb-4a94-a627-1fb305460a04,Normal,nan
0a34365c-6c67-4037-8b4d-f1d5ddd60e56,Water,nan
e8f71522-c684-4dce-9f3a-c33121f733ff,Fighting,Psychic
afba32e1-6573-4bfd-bb17-7b9d7212813a,Fire,nan
5348f7f8-6438-4921-a7f2-be6873cf60ec,Grass,Poison
4e19e07b-ab0c-431d-b9cd-38dc7844bf95,Water,nan
f5fb4946-b104-4c7a-93c9-077b6b292b70,Normal,Dragon
dd276691-3715-4a9c-a5f9-97ae44c18f17,Ground,nan
6bca8428-c473-4654-ad6c-e0eabcce865c,Ghost,nan
e10a7819-42aa-4358-9a28-4121b08a9f15,Poison,nan
66b4b63e-6391-4e22-ae96-c871785ba720,Rock,Ground
0f1e49bd-240b-4d7e-be1e-591b897ce29f,Fighting,nan
5d742470-e832-430f-8889-184eb6c301db,Normal,Fairy
686a6a09-b3d7-4abd-be9a-64ba0beb9972,Normal,nan
b5a01a47-eb18-4352-933b-7b3bc5e3e93b,Ghost,nan
6ef9caaa-e429-47ea-ab92-6abfd745d571,Water,Electric
1e92ffbd-5f7f-44c2-a23f-18a84e49e1b1,Fire,Normal
eb9d0e72-0c91-4b45-8d30-7e9d52780265,Electric,nan
b396d2d1-8429-44fc-a89c-58a59e210c83,Normal,nan
3cc36682-f2c3-4537-803c-b55eb4814923,Dark,Fighting
1c5ba285-ce92-4325-b365-b6b272cdc233,Bug,Poison
46477c6e-5d30-40db-8299-ccecb198ea04,Water,Ground
cc9f575a-34eb-4198-941c-15d8ad4bae5e,Water,Flying
f5bc3e7c-0aad-43de-a5b1-450c7371c87d,Electric,nan
e46e4731-dc4d-454e-9a96-08dd72ed7bdc,Grass,nan
e564d586-4d94-450c-802a-926d8dbfd4c6,Ghost,Poison
a92e39c7-e98b-4d03-8d7d-88cfc92b6a65,Normal,nan
14007981-55f4-46a9-827b-5d063f5e611a,Fairy,nan
84ce7c9f-a65b-458d-bd51-236d8b0be581,Normal,nan
20a99b8e-be3c-4955-941b-aa5f16088fa5,Fairy,nan
3b49a7aa-5e7f-49fc-a4f2-c951acd00d3a,Fire,nan
51f5333c-fc3a-417a-831a-6c307a72abc8,Psychic,Flying
4e6ceaf0-3d7b-48cf-b238-437c7c8707c1,Bug,nan
b78f2ac6-c395-4e0b-945e-365e8c38ad1a,Fire,nan
c6b4a3fb-4480-4773-97a7-d4144faf9509,Water,Fairy
b4c7a134-c143-483f-a861-dcd072b9ef8d,Dark,Dragon
c80482ef-5350-420a-9985-fd350b23282c,Ice,nan
f917670e-dbc4-4e39-a711-05e6d0bfb534,Grass,nan
04f608ca-bb61-49c4-892a-4f8ea2edbeea,Fairy,nan
8941e9fc-77dd-4664-8da1-19c419bc1536,Bug,Water
284ed348-dfa3-43fb-bbee-11646fcbd5a5,Fire,Fighting
ee13abff-e671-44c0-94ac-41f22f860dff,Dragon,Ground
3686b6d9-69a2-42c5-b12e-569fb0e1d67b,Water,nan
06e89ff0-42a3-4f08-95f3-050cfcdeba85,Rock,Ice
53ab8a3c-06fc-41e8-8d38-71bf81cfd08a,Fighting,Steel
eb149765-2d6c-4cce-b3b5-f9e18283f7bf,Rock,Ground
2577eac4-4e83-4841-b1d6-627972dd81d1,Electric,nan
7f4bece1-7703-4cee-a71e-79d298f33dcb,Dark,Flying
2bcc3d7c-d80f-4043-bbd0-8123c5ed14ad,Bug,Poison
7969d279-c2de-4366-8bb5-6ee176f194a3,Steel,Ghost
1e3a39b4-03aa-402c-bad8-c23f6c384fca,Ground,Dark
5454088f-33de-4fe0-be92-cd26e520a5dd,Fighting,nan
20864e7e-ff0b-4f52-9c78-c234e7f51183,Ground,Rock
22672ce6-4668-40e8-a63c-70ae88be6f04,Bug,Flying
6dbace9f-6474-4d37-b332-0ebea6e531e6,Grass,nan
9c51798e-8dd0-4c2a-8ff8-1dea0c117d64,Dragon,nan
6530b54c-8908-4a4d-9361-0b8d5a4d717e,Psychic,Fairy
123b4912-61b9-4252-89f4-0d4a6be61189,Electric,nan
9b9c28d5-6981-4620-827e-707e938dc4e0,Fire,nan
406ac2fe-b120-4795-a377-2a6d9aac6db2,Poison,Fire
b3d3e0d6-eb18-491a-b9cb-3a249d446e89,Fairy,nan
